,id,gerne_id,gerne_idx
60,0543bac8a55a4f6d9915a2375006f754,1,0
61,0544099fefba4a0f86e6b258d80165af,8,7
62,0549951c3f7f4de29d39447dd23e3cf6,6,5
63,05501455b927435e83b1f165b560b048,3,2
64,05b0a92063134b01b7b2b5f19380f4cf,1,0
65,05bdb59d07af4d6680301ce07d861a30,10,9
66,05be9da0c36842ac8b1576cbdc9a197f,2,1
67,05c214404ae44618993d8648c0ac9c0b,9,8
68,05cc55c59b944e6cb0f26e5fa49b02be,3,2
69,060f0193123540878e8dea37557f3ee6,6,5
70,062096f950f74137817ff0c3f45d0943,4,3
71,064fdab2adc649fa825290bfa28b9fc5,5,4
72,06943c0f6cb24d72b57f930216476a2b,8,7
73,06d109548c94437084246ddb9e486bfc,7,6
74,06d2ffc573454525b0b188457fcad476,5,4
75,06e2a724f52e48029945b58659f05a42,9,8
76,0721599912664a1eaecc32ff75bdf836,4,3
77,075543a0d4a14241ac827902801aa6a4,1,0
78,0758ea4b17ea4f389517e86ce3f5c0b7,10,9
79,07622f26dfa94347af755d822d522568,1,0
80,07674b51f7d845e1a75f69ac4f5ace0d,4,3
81,076ad3d3c03643479d6b3f4a413dd6be,7,6
82,076e87ba00794898860a772321febb56,10,9
83,078d6529bdf74c94be6333b5492b8d72,6,5
84,07d14223863d4a1b8692fbe08c4558c9,5,4
85,07e7ae388d3c4aee9018b7347af2222d,8,7
86,07eef41133a947168cd4b786950b95dd,9,8
87,082b2d16c59a47b7be4bc3722ac62c21,10,9
88,083ec57b6b514d54844859c2eee66b3d,1,0
89,08431d72c206460a83ecbb6ff337ac41,8,7
90,08b334ed6b0d424a8706f2023a6f440c,7,6
91,08bdaacfbfe84aeda3e1283b863e2a89,1,0
92,08c7532c1d1243f2bebc37a37c681c5a,2,1
93,08d4060405314744bf2fce6382fe58dd,4,3
94,0906338c8e4544818bc53746dc6ae412,7,6
95,0922ad095fe842f7821c1ed8682313ef,1,0
96,0934f4ed345a4e1db6133f3104ef12de,6,5
97,093590f5a06342b085030a6433d062cf,5,4
98,095ae4e1c6b74bddbd2870d33ef48d8e,6,5
99,096ccfce476e43ffacfc73bc1f07b65a,7,6
100,09884b9a22a842ff92e0d94ef75b23fd,7,6
101,098f751968484956bcac954083b413f4,3,2
102,099ef15e0b9b497c8ad06e49f7f5a621,9,8
103,09adfb895870477886b9553b1912e046,5,4
104,09f53e44c7a749e4918c57b902d8bb70,2,1
105,0a035eede79649889c94e66fd1eb1bb5,9,8
106,0a092de2824241c4afea03cba025a832,5,4
107,0a168762226e44fe8b6e84a2fdee9a99,1,0
108,0aa35a0b161041bc999ef1889e60121e,1,0
109,0ac259fe7fa841d498245f3f0cda2e62,4,3
110,0ae1da2570b54d11b721b32d8ae1265f,1,0
111,0b09e8aaf7b74dce8efec58aa1bc2023,6,5
112,0b16e4b7f9b44b8987c44fd18d70731b,1,0
113,0b2d8355a35e4546adf904efa10beb9b,8,7
114,0b35e7ee3ec0413cab03d6a222b92926,1,0
115,0b52e0c9f6f245e7945f41bad59a55ac,7,6
116,0ba328f78ede4a17af97e50ef5ac22f8,2,1
117,0bb08dc71c08433aae1fa9b8a075738f,10,9
118,0bf0dbb781004640a0c7f813423671de,9,8
119,0c0557be141e4890ba73796c40ddd0bc,9,8
120,0c152420243c49a7897be8c5fef94ae3,3,2
121,0c1d59bde25c48b29d325fe449bebd58,7,6
122,0c3ef08932514ce79a82a9761a807a42,8,7
123,0c41cce6271c4355bc4980c8b7cf5f55,6,5
124,0c4d0f736fa24765b8b82e0c344677bd,2,1
125,0c603a842ecf47b684147f197bebf831,1,0
126,0c664a34b6794eccb340e589eccdb5f6,4,3
127,0c7ca84b9a844208bab27afb0f59f3ea,1,0
128,0c910092c71244b38a6ff47171d79a82,1,0
129,0c9dc026a0b34eda912c5f615f3840ef,1,0
130,0caac95505f5498cbb6fbacf9f1d398a,2,1
131,0cbfb441ece540e680bfceda12762e9b,6,5
132,0cfc43e1ca2d455ab21ba662b2fa3fd8,7,6
133,0d0a25dcb4db4c5c8343d0b1629630b1,2,1
134,0d33bc628a0845a8bac5be0eb8cbeb60,2,1
135,0d6eb4b724bb40c981db94e02749c7e2,4,3
136,0d71961793e940328b0aa9ef469057ed,4,3
137,0d8b9907dbd94ab1932008128f266f4a,2,1
138,0d971e8f85304a15bc27523d3b9f2c77,1,0
139,0d9d5f51ffd54e6f9e421ae844357bef,5,4
140,0dd7ebeb0541449eb81b431d35fe676e,1,0
141,0e02962e56a34799bc8031b6364e3337,8,7
142,0e207c5165784de2919633469fe6e275,1,0
143,0e64a800ceea4b9da3d34f792a5750dc,8,7
144,0e803914d2cf4ddab6a7e74c607796a5,3,2
145,0e8765c6f51a486ea9a9c4ab34a7e330,8,7
146,0e8f7e3eb27a4f3db7e508b0a170bce0,6,5
147,0e988ba5d44b437981d585b8bebb4ef2,4,3
148,0e98a3f16d9441b59ab31233d0f48eea,6,5
149,0eaa864f219e416a9621b6b23a3a8177,2,1
150,0ec63f3f589741a3acba1852f7f40a2d,3,2
151,0ecad028be124da2bd578fd7e86d7ab2,9,8
152,0ee5dc95b88c46948b7d2244a4325305,1,0
153,0eea1c5209d8403da943342f9b936122,2,1
154,0ef8fb30a30c4f5fb431060777ebb8d5,3,2
155,0f179c0bc53f49c7a933007abefe4183,7,6
156,0f17cd3762a54ac489173d53efada994,9,8
157,0f22155160c04f748bd51a1ebf3d68f2,10,9
158,0f230800da9142a09e6269085ae97d86,8,7
159,0f2c3533504d4dd592c679cfa36d1f96,7,6
160,0f2f5db2215d49c59a6dcfd241d784a8,4,3
161,0f8f2e09d0e54757baa601cb1e1e52af,7,6
162,0f95604603a546858d9863248f922865,8,7
163,0fc6b12930b644ba808a2d8037e1fc31,5,4
164,0fc6c58174b24d6e9f32d290fa66243f,2,1
165,0fd6da6a2fa942c9a41064f020c55434,10,9
166,0fd76ca84b71402a9b098882fa8991e3,8,7
167,0fe89563a73746f2bdab41f59287c9fe,10,9
168,0fe9ca6d371d49eb8b69fce2f17406e5,7,6
169,10013dde972e4f48aee139f1f4863961,9,8
170,10088ae6f44f475dba545d53aae5f4b7,8,7
171,1021176e82e7487e80f8ffce68aa7b5d,7,6
172,1027a1774af6485484f0e69eb8eefe85,4,3
173,102942d33219492ebeb8fd64fbb8f5c2,7,6
174,1032a3c8afc34480bc37100754face0d,6,5
175,1039453850a64aa99aff4a0e37b28605,4,3
176,104a1ad4ee7d457c9fc3dc2765303c9e,1,0
177,105a958d18c444f4a84c1923f0c70aa2,7,6
178,105eda17f56e44268636e3e0a3501217,7,6
179,10b1d8bc06bf4d1391a19440e5bd7402,6,5
180,10d4cf9c689d4cf986fe394f4d9e4504,6,5
181,1128042b8c3d4bb58332a0d0d7331b67,5,4
182,11522c130b4b4967aa2caf9ef9eff7b0,4,3
183,115327fa8a5749e7b5bbc6fa6c2f986e,2,1
184,11559c2383dc4112aab1295e34c1b599,9,8
185,115ce21520424510be3196df535c7cda,3,2
186,11838a4c1dea4b8f881ecaa05e2e4d84,4,3
187,11a14b1e6775486d85bf1834513c6570,5,4
188,11a237c47fcd4c30a255aaced9e10cbf,2,1
189,11bf9945ccd8415bafa71d463c3afbc0,10,9
190,11c7e5e9be3c4c879db8a2915a076d05,10,9
191,11ef82d202284ea7b026bd1e11b392d8,3,2
192,1202f22bfc9f40e08cff2c79819e7911,5,4
193,121d07a4485d4e15a0de3ca84594de30,9,8
194,121fbd2f91aa49ae99c18c929207992a,6,5
195,12250f87af1c4483a2f55547754fb865,2,1
196,124aed36d0b34b0aad40cf23af2344d3,3,2
197,12650e558b774cfe80848d771c75129c,6,5
198,128678a410c949edaa2c9da626805df5,7,6
199,128a21be5df942458ee691da2c43538a,10,9
200,129d0672f9b54578bf00d502aa6add18,1,0
201,12b8cf60bfc14f7f834ad482d850761e,7,6
202,12c4b1d5aae946199b40aa223a31037f,5,4
203,130c8c759ba2454ca386f621f0a1124e,10,9
204,13132210d2af4d418ad30f4d9ce4447e,7,6
205,131ef7502a7349f891fecf6e56285a6b,8,7
206,132341465c0444028d62a0096c140082,3,2
207,133550d3056842d68613674c4a591ed6,2,1
208,135a9d2016564ac7835e33da5810d5dc,9,8
209,1368eb2630424824b6976a91f9250abb,1,0
210,13e0a4faca4c4be4a06d18fab8a80aae,9,8
211,140bb8f62e334318860f0185245891a8,9,8
212,140e61be8255400395567f7ca63623ef,3,2
213,14254db985d943a3adbc4983270dbb04,3,2
214,1481bb47ca144aa592eac804adfa5e98,1,0
215,1497ab2004fd46a8bda5f2a9e0555e14,5,4
216,14d09ed814954f2db4aeecea4408b26c,2,1
217,14ddd0677809454698b5cd33966d17af,5,4
218,14e1b7a6de524cfea5ef8111a06bb9bc,4,3
219,1518acf6f74d42d79162cdd0fb4d3624,3,2
220,151af1515c844c488cfa74853fecc6b9,1,0
221,1526d7c56ee04bcab686a078a16d78c4,9,8
222,15350c0dd2f34f9e8d3845467ae39cb2,7,6
223,154b24b9a1624f32a48d443c07dd867f,4,3
224,1573963141cc48f38de8e7402ab8a30f,6,5
225,1574a5de945a4ec3a73d0f83326234f3,9,8
226,158a1a6abdbe417a9ec19056a43e0ec4,3,2
227,15ef1c2c185741e1be05874ec01bae8f,7,6
228,15ff1087352e447790b6ec67debf12a5,6,5
229,15ffaed191ac41c09782c13dc43bdc80,8,7
230,161a1b47a8ce48c38cfa83bf7da9377a,7,6
231,1620459251464e51abd360ac3c27bf31,7,6
232,1624a80315984af3ab2ec55eb89abd95,7,6
233,1624dd4afce04709ba2d947c126954f5,6,5
234,164c4768cdbf486ea1b0561d34ab4380,2,1
235,1659035d9f6641868236cda8beddc384,10,9
236,168e895d6fff4501b5e32376dbdaee6b,8,7
237,16a51bc0328f4a4fbb60bff8e7bc917d,4,3
238,16a5612cfd3940cf8d412ab97d8e71a8,8,7
239,16a94028af7e4c6eaef47153be9efbe5,10,9
240,16c064cb429f4dadb5a54a57d0d7a008,4,3
241,16da01cb7f6c4dc3ab5121595e2699c4,1,0
242,17014e5068c74262ad64240c7d6ae9bd,3,2
243,173dee59f16b4b069ed25272e9c65622,9,8
244,175e1a9b22e74828b21de4ab2b7566d7,6,5
245,17a4a2170483450297ce1a829b2f99d3,3,2
246,17bdedb9915a4ab79a321f17a9167e24,10,9
247,17ce535c940d48949553638ba3d2f71c,8,7
248,180c738d275744dba766225c1b0ed817,5,4
249,181d69d83b4e495fb0b56234e6db99d9,6,5
250,1857ecfde1fd4b1b8df820b4db284ef9,10,9
251,18588b1dd6284cd5ab51c3b6a82c95fe,5,4
252,185a7d5b784b48129c031ba690639228,10,9
253,185bef48281f47548dd301069bffff03,5,4
254,18784ff1698f44ec9efc3300713d6e2f,2,1
255,187cb49f199542f287b56dd046979151,3,2
256,18929305264045d3b972d8a37b219db2,3,2
257,189cef082a24407583aa23bad018fda5,10,9
258,18a08c2a343f4dfba78d13533061706b,4,3
259,18a1a7aba0d446b3a8cd65e33c20fe5c,2,1
260,18a384a6b6b34ee2b51aa3077660b286,2,1
261,18b7ee9546464dcdb4df9b461113c8bc,9,8
262,18c2ff77ae7848e0aa14918186ae131e,5,4
263,18e8c04ae6ed4fa2be92533a3e11daa3,7,6
264,18e977a5988a4c4ba0ab8ec60017b21e,9,8
265,18ed19e6daef428da1dbd3cb105f61b7,5,4
266,18fe902102204016bfd741dd00479c48,7,6
267,192466eaa0304438a7ed0b23a709ae3c,1,0
268,19301eb63aad4c61a7992667b1504435,4,3
269,19367305354b4493b741885f46076404,8,7
270,1939ef01bbfe44899092de621d34a76d,7,6
271,19859d518f8f48eab1e4f97bce301e35,7,6
272,198e5955fd5243c7bbe14e5a19799533,6,5
273,19a2afcf66ad4042bea84aa9d2e92cd9,7,6
274,19a7f3f5143641009e19821f7e83674a,9,8
275,19aef002aab84cffa8a4183b430a65e2,7,6
276,19b7568a9a074e2c854c9cadfb9fc769,4,3
277,19ecab2883964aef9f8c6348d6c7ba10,7,6
278,19f73c64633b49ee8813ac3ac9547ae2,1,0
279,1a2a768a47a3489baa752c710f17725a,5,4
280,1a2ae02c1f4f4fae81b950a80cf94787,2,1
281,1a34198796a3421eae2a6de24893be72,1,0
282,1a37819697db48d58da36c868758a817,4,3
283,1a6affd4c80540d1aa77aeedaa6e3333,2,1
284,1a89e8bd6f654a8c8369efe3eb2e67fd,6,5
285,1a9ffebe29bf4f5e9bafb7d444fa4865,5,4
286,1ac1a22de7a64f2c873ef16379db4be2,7,6
287,1ad152d38d8c4954acab988bfa46c21b,7,6
288,1af293a60c904a7ea21b559b5d4b5db0,10,9
289,1af5235bab914437b1e636a8b2af0ea2,1,0
290,1b1530af834d47398223b68d534bb987,8,7
291,1b15386764df410aa2fb16416703d1e3,7,6
292,1b5e2d28c1854c1c8503dd5843869446,7,6
293,1b6b4861f9474ae7a6087442a6132e70,9,8
294,1b78d06c3db1473780c208029e00ea7a,5,4
295,1b81d98318c5446797028d2c75907512,6,5
296,1ba40e4f7fdc4126944874d34ce69539,9,8
297,1bb39c8194e14f1c94717cb9165d45da,5,4
298,1bb885d020b94e029bd43bd00b383e4f,4,3
299,1bc6111d79984926b1528f5a5765ed95,10,9
300,1bc79ad5e1aa43e7bb5c32383936d69f,2,1
301,1bd8d62bc55e46ea885924c81e41a7ab,1,0
302,1befd793ee0f44808406e5ac687006ff,5,4
303,1c00e761c04f466eb1e485a2537abdc1,9,8
304,1c0575195e334e308b2a0d552e48cebc,1,0
305,1c2bd68342b74436b7fa7754e4c5bdb8,9,8
306,1c34edf7f4bd4fc299b6d80950362d23,5,4
307,1c35ea9b861a418f8384e34733dced01,1,0
308,1c3e8a68570842fcbb7e93d9381f229c,7,6
309,1c47b5dc52634347b7b611e8c192f221,6,5
310,1c5922ff3d4146aaa619a33eb54dc5bf,5,4
311,1c7a47780fbd413bb27fd8cb3dad56f3,9,8
312,1c81c66bc31e46bfb3d77e31ebe8cb83,1,0
313,1c90a2b90faa47b1a43cc9db761780f7,1,0
314,1c9c8b8d1a384fbd97d83c82a748dfb7,5,4
315,1c9e54950a004ea9935bbf295f934d7a,8,7
316,1cc5168c9956477aa307e1571237446b,8,7
317,1cc83b8258f44b24a4ec5382f90cede4,5,4
318,1ccaf9375519427fb9dc6f41aaf9586d,10,9
319,1cfc2345fc2e4ab8b35c116e4c9ecfbd,3,2
320,1d02ca65f0fe4f5e97299c9394b1f0bf,5,4
321,1d1c34eb37d54455b1ffda8855fe3023,9,8
322,1d24205a18234ba18def268fa550a9db,8,7
323,1d44374a43f742639d50142d2afce672,2,1
324,1d5fbf9a31ef4c1bac884ca3f759640f,1,0
325,1d9b6601b26c417eb20c3826ff3159c0,2,1
326,1d9fee1dbb7540679dcebcfb8470a140,1,0
327,1dd89715c72f4df691cc81ad1a487492,7,6
328,1e41491451c143c1910db0f307898a96,4,3
329,1e415c2433a441978afe8465d0f4a20f,4,3
330,1e5721216f2f4af890604ae7fa3e8f2f,8,7
331,1e6847ef15c140fa99ca2b2912ed3c11,5,4
332,1e6ab1a0dbec45b89d14247c21c0d1b6,8,7
333,1e8978474ac34252b4be73107f638bdf,9,8
334,1ec2fd85b58b492abf0a2d657e7bdb20,6,5
335,1edf85736e13433aac7ff407c18da3f3,7,6
336,1f2c5164d41e47928208083873f923d5,1,0
337,1f2d0fe7ec7f4661b7de39fe7f68db63,1,0
338,1f2dfd95043643ba8508ce07d73ee47f,7,6
339,1f2eb2a9cff44dd1b15e277a7eab6511,1,0
340,1f2f35ac324f42af98d5530697002986,1,0
341,1f47138eaba74cb1ab6119cdc62a71ef,10,9
342,1f4c0e07d82f48efabc82884ab75db24,1,0
343,1f4e487165744a19ae6b04cac9a51d1c,7,6
344,1f6a294610a14d408bf8928491216bd6,8,7
345,1f7ec715e38947658fc600e48de28732,6,5
346,1fb74335fd3e4916b1195056b45d6ffb,7,6
347,1fccda4cec9d432bae73ef619c8c2263,9,8
348,1ff886e7db6240f3870e4a08493b5167,3,2
349,201d68f2051d4b4db3781800b08da9ff,10,9
350,202288fe0f1844e3a5391f4900bbb9e9,3,2
351,2026013b26194a6dab524f702227d6f8,8,7
352,20414b8e5c844c1ca8731d447de3d5a6,5,4
353,2059116b4d714afaabeac895ac1b5155,5,4
354,207f7cf06ff747429d10ad17de24b8c2,7,6
355,20a6532d6374468ca1627c845d6f00b6,2,1
356,20a9f9b3b1784ed78c7be736bf2a6aa0,7,6
357,20be83122cef497eb0beab125066d295,4,3
358,20d62bb4b7774e6abc03640b60ca2527,10,9
359,20da7050c88c46bcba645be05b60efd5,9,8
360,20dd2f245d6940ba8446a1de78a06eda,8,7
361,20ded0c656bf47d58025aa31cca0da71,3,2
362,210496f351f94167b98e1e5950f869b7,7,6
363,21214eb0f9844eb5bbeaa8a52c569039,9,8
364,212f5c146358458ab57398243ac128ed,3,2
365,214c4802eb494d089662fb569e1a9206,3,2
366,2158a45902d043b6a4451b3ab2827100,10,9
367,2172123bc9c64ae29c51ea9066a50e9d,5,4
368,21a1c9126d184f319c17c03b8aad08b3,7,6
369,21afc04b0ccc449eb9db82333b1ed02f,10,9
370,21bc6cafdec9424e855a750f65582095,7,6
371,21f09bb64e9448a4bb283fee0a82c238,6,5
372,220ef4a388de4c5181b72077f4c62fb1,6,5
373,2225cdfb16794f1e9fca76849c65ad4c,10,9
374,224f3e9dfa7e4ec18d42788f6159c720,9,8
375,2255f58350ce45d9b07db9b55661de66,4,3
376,225987b0dcde422da96862699b77b3f5,1,0
377,22a7d184291a444dbc9339f31eff533d,9,8
378,22a9d231a3d14fc9ad79fa882003a28b,7,6
379,22ab7cfdba06457eb5d53911d186d0b4,6,5
380,22bb79cdc0be4c9498dc664593f2418f,4,3
381,22e1f2ad1cf34bae9fb3b51a2186295f,6,5
382,22e80d10c6b54dc8bbb67c4a45e637ee,8,7
383,22f889a1ff7444edbf625b2da9f43587,1,0
384,230a07c328d74a81a8435428a121496a,1,0
385,23220c8541444d828587d345ace46c30,1,0
386,23323ba77a7c483b89d9df350e80fa84,6,5
387,23c2847062654d5b819c7d350a063cbc,9,8
388,23e3e713048a42c9b727d8810ba9333a,8,7
389,23e6e16e4a0f4038994ac9114514e473,6,5
390,24105e0b6d2b48669467ce5877e1f452,8,7
391,242020a8c3c54dbb8c1e7cd42fb72a8b,8,7
392,2428b5f4947442c7ad0357239fe0a2bc,3,2
393,2430e3381e46454f846b7baca90a52cf,2,1
394,243f495e0f97448b9189a4af30b5b1ce,5,4
395,2471301110fa44ea898641cc7e043cfb,6,5
396,248dd31f76c4400598b055d08ee03538,7,6
397,249caa54a2964fa4832aa73e3af25388,8,7
398,24a5c24d3fa343788da4a435932354e1,7,6
399,24d84791f85046088698b660166dea5e,6,5
400,25016a88a6844158923d0931a01798ca,7,6
401,2501a20160dc47b391902c53349639e8,1,0
402,2509ca5e9b604a1b804416c883b76253,2,1
403,25387f8dc973475b93dfa3fdbe18104b,7,6
404,2539ce9cea464f1e9faa176a2188e9dd,10,9
405,254851e2e57649fda36e3997fff742f7,7,6
406,2556e36397b74d0b914ecc34164dac7e,1,0
407,255a17a21e95426da79f37f8c9949ff2,7,6
408,2569812f6ed14e4ca2ccba42e5d2a045,5,4
409,25a3ae8ebbb8477594a0f2a75e35b6b6,2,1
410,25a59869c3df4f488a19d19e5ab31963,7,6
411,25f155119d424ceebeefd79bda0b8e48,1,0
412,26006d789e864d41ba04bf0e2bcc97b6,6,5
413,266169223b444412a943430b568a7216,7,6
414,266a3ad8cafb44bd87aae4d767a82732,1,0
415,266abdacdb1a4d03bfbcbf0db1b2ab4a,1,0
416,268115c50c7c4c039587c9d5b4ac4704,4,3
417,26900e0712664c87bbaff1dd353fa044,1,0
418,269082cefb6e4360821db6d5971770df,3,2
419,2694cb24c1a54649b42458a1e3b7ed09,2,1
420,26ef3c023e1f4ce19fd02b9bc353682c,8,7
421,26f23705b4bb4a2292bb2e68ecba3493,6,5
422,270bcbe082674debb73693e58b5826c6,9,8
423,271922f9126242618b933466cf5f803c,8,7
424,274de6237d8344b9874f2ca4356482db,10,9
425,27614f448c0544d6bb27c277f208f3cc,4,3
426,2769bbbd1f0b42f99b7e14566323b29b,9,8
427,277348fd2a7f4f00aa900afe9309683e,1,0
428,277683d4db4c492bb25a0ab84551b4d0,5,4
429,27883a5cce42463a84f710e43cde264d,1,0
430,27a244b2e9164c0b8f06c18ffe162059,8,7
431,27c8a091503048b0bc8fa8ee26d24d49,2,1
432,27d2e3deeaac4a2f810632cd69752afe,1,0
433,27e48fc6da9c4e07b0e05acc741d0916,3,2
434,280a6a5be9b247f6a6e4a3adaf18a1ef,2,1
435,282086973859408f9a9ac629482788fa,3,2
436,282f3a72ca11439c90f43a138cd01658,3,2
437,285063049a3c4e348fe5400db20111db,4,3
438,2867b93b0d6842fca29e65e82cc0eac7,3,2
439,286ae856618d41f3b613318cfd223edc,8,7
440,28a2f56f6511469dac1ab89a935f6c14,4,3
441,292916fb88f14145bdb18889b6884c62,5,4
442,292b17a7085e42d2abd6d9c94ee71b29,7,6
443,298391b8b7734f3f838f067562a73fda,6,5
444,29a85b5c94cd499694bc3add46c01721,7,6
445,29ab9641001a456a9a35055bc89b35b9,8,7
446,29b4859920794e2ca5e6c57329871135,3,2
447,29d71f9bf8294ca18448007d38029a36,5,4
448,29eac1653ae241c79a029cb1e196c109,10,9
449,29fefdf8bc17422381075b939989fafb,4,3
450,29ff3ea1626e4d69b4a0b35ffd7a9f4a,4,3
451,2a0546ba4393486d8c433a037366610d,3,2
452,2a194397227b4672a94cc95141755a04,2,1
453,2a48f0a9f19b4856b0f1412a3f78fb7b,8,7
454,2a49cdfb1bc247fcbd9e358d41c07357,6,5
455,2a78a50a04cd4e05bcab4d637a6692d7,10,9
456,2ac552dc2c0c4e41b4bb970d13f7b096,9,8
457,2ac9a3c777df40d5b109c5c3e366587d,2,1
458,2acd06b12dba4d23b439995b463ba940,5,4
459,2acd3d4d5a924427a91517bac97068c9,3,2
460,2adadfe25e044bb3ac17286374e47842,10,9
461,2adceab1a5674ce0a971f86045656202,1,0
462,2aebf262329845db9dba36ec239cbf7d,6,5
463,2b13169db65a48f0a6553de0ffc716d9,6,5
464,2b1ac7795fe84ee9be5a75dff630ed9b,4,3
465,2b4b3fb68b1e44e99d57e2afdb014605,6,5
466,2b50f5b40e0041a1b381352cd177f204,7,6
467,2b7ad9ff66f440598a698fc135eb2505,8,7
468,2b89cca2c7714af79b91c53140b68800,7,6
469,2b998809d89d4615906cde4dc27e4931,10,9
470,2bf176f663d34866abbdba0d13bdfc04,3,2
471,2c023b86513147c08ca9a7aa9690b0a4,6,5
472,2c0bce8facc84de48523feff7ee64c44,2,1
473,2c0e9e2706a24bdd8afa73fa12cc5b11,9,8
474,2c2ae6e290a645f1a1e6d797394c2010,8,7
475,2c611ad28c7f4b7dbec6b21e66ec87f7,2,1
476,2c80e17902924260aa6e871460b4eb8c,7,6
477,2c9aa6b4e7f84c42b1eb19e86f1d072f,2,1
478,2cc18bc087cf4a71834c09df804acdcb,7,6
479,2cca140d89324d648a302a72e43a75f0,3,2
480,2d0090894ed7423a9c38660b0ec4b57d,7,6
481,2d0eb41587a8472e993e8f0af66c0f50,7,6
482,2d12201357444fcd83ce878f46e5244a,3,2
483,2d1c09eea6b54b399a541f9f16a909b5,3,2
484,2d1deb496d3449739161b14d55e2fcf3,10,9
485,2d27ca71677e4281869c8db72a6dfe1d,10,9
486,2d2fc1215f604517b4472cb6a343587a,8,7
487,2d3f0bd558dc44dc8ba6ab98cdc0422e,1,0
488,2d6c36723aaf42f6911007ed1b09d255,8,7
489,2d700a50de214cc9a81827cd2557117d,7,6
490,2d73dc9baf9e4f389bc818dcbfc549cc,5,4
491,2d77fe144b3c443a95c0fa1a88a05f8b,8,7
492,2d8fb51a94cd4d8aa28923922ad833f8,8,7
493,2db2d101a5054487971c71bff0cc5fe9,8,7
494,2dcb3b3060c341e7bae02e988c1aabad,7,6
495,2decac44b2634fb8b4cbe7e51b144a0e,4,3
496,2dfaaa8c28e3412a851cdc93fc9c3e35,10,9
497,2e15245cbfc14e5fbb5b0ee93a5275b4,8,7
498,2e7521106f0048f890129a0180600a1e,2,1
499,2e86bfb7fa2c4ac6ae079413883b7f80,4,3
500,2e8a867b5d5e409ea3596cf516e736ac,9,8
501,2eae3ed22f5a4cc791610badbcefdd7a,6,5
502,2ec28331d8c547358d50b06208c4be68,10,9
503,2ee964b2379545b5884bd29d9016195b,10,9
504,2ef8b5ecccac43839f550170e3b6b3e3,5,4
505,2f2e477236794fd39a803b4a8126782e,1,0
506,2f8267770f6345fa87c494a3f5a99314,7,6
507,2f8df31c0aa04d3b80a4edc2e752b9d1,2,1
508,2f91e7461e4449e6bce2a738f818a2e2,2,1
509,2f95a738373a4e33ac5015f84161635b,3,2
510,2fa2e6c68a744efa948218664e928063,6,5
511,2fc324694a2b49b5bb1d00895ec5f406,1,0
512,30185d1c12664b248258d1fc359b99a9,1,0
513,301e0212d77145d78f65d746a5e96bae,10,9
514,304168aa9d5f48e78bed5bc170c77f6c,7,6
515,305198ca99d3433abd7a6a4070422244,5,4
516,30623f51b3f2449a84718c2d6ecede65,1,0
517,306d143d20324231a6af1f854787eadf,7,6
518,30d00b2d698c419ca5e58375cc85cdba,2,1
519,30f1fa5136dc4990893cf81003306590,5,4
520,3114873dfa8948c0bafa7597629294c1,3,2
521,3119bbca2a664cf3a5d9a5f069c3c3dc,3,2
522,314a028484b940ac8707e07fa8c633e9,3,2
523,314b4f5033d044e6b82173bac54764c0,6,5
524,31847b8635b04191bc8a12aa9036b5bf,7,6
525,31b2ba85a5884c998e52329f0b7333a6,7,6
526,31b595bc73df44f2bfd355f3961928e3,4,3
527,31f2e8d9973345fca7cf28027bcc73bc,1,0
528,32532dce68bd4e25919d9b33224c9568,2,1
529,32717873372240efba7f9b93901fe2bc,8,7
530,327b8de07744464cbb0563d258f4f17b,1,0
531,32d29e8b795540c3830580fcc6d13e09,4,3
532,33034402e56f48a993fbe0dd7c703815,7,6
533,330f460378ed48899cca5f121b42789e,3,2
534,3320c0c09a82448dabd806be88d29f3b,2,1
535,33334c3d196c4f38a34412a77bab4ef5,5,4
536,334b4c0beacd435b9059d18b72f190fd,1,0
537,335b47864c414d23bf3d47f724ab04ec,5,4
538,3383df0c347043258e293d3a75ac9966,7,6
539,33878d3ecf7d4a0aa51258910be12e6e,7,6
540,3394487c7d09414388a5a6bbb5d8f971,2,1
541,33aca1e01bd14ae08adc4f56e6c56176,1,0
542,33c04e5dc13148a58b24b78b04816f7f,6,5
543,33c04f91a96b4947a152eb99dc8c46e0,1,0
544,33d5cbeea19f4099bfe9b55f98b49eea,3,2
545,33dfbfcc9cf94a27b374c215b73b234a,1,0
546,33e8a5fbed114501b48dce863ba278de,1,0
547,33f35e8cbaa04c6187a80b03965ea41d,9,8
548,33fc3003222b40a2881be2762c024e8f,1,0
549,34207d2e351f499bbb60e758c709a721,7,6
550,3436c79d618749ec8d917b5a7d6d6b46,8,7
551,34616f16ede742aa8ba31a11effb514e,6,5
552,3473b66ac09a4cd987630f74d8b99be0,7,6
553,347f08c55c344c48acf4b7c941517077,6,5
554,3493e3f7f6c84f74951e5b8d528c776f,1,0
555,34c16f7b201c4f4bb639d4fc189f5d50,10,9
556,34da310155a2416980c583fd7240a974,4,3
557,34df33ef527d45438276c4589a349f40,2,1
558,34f03e70eb564f5e9c8a9fb43eb673df,10,9
559,352f4f0c71d54d82af9c2fa555500d72,8,7
560,357f9eea4f8a44acaf455ba18b910d8e,7,6
561,35af75ca888149e6b013e659c3d87a28,6,5
562,35be6f15d11e49429f8cf8e8df677102,3,2
563,35ccf4185f804302a816d21c06bd662b,4,3
564,35e34c49552142f3a36adc4dc8b8ed9c,4,3
